literal_occurrences,exact_native_value_match,match_note,source,rule_id,selector,property,value,important,conditions,page_candidates,native_style,component_candidates,status,candidate_mapping_status
39,,Exact original expression match only; no approximate color or unit equivalence asserted.,raw/published/resources/2ae2f8951fc8-dentvitalis33.shared.f8a4284a1.css,css-67e7effb0c30,.brand-tablet,padding-left,0,False,"[""screen and (max-width: 767px)""]","[""/condizioni-di-utilizzo"", ""/informativa-sulla-privacy"", ""/informazioni-per-pazienti"", ""/chi-siamo"", ""/prestazioni-dentali"", ""/informazioni/trasporto"", ""/informazioni/alloggio"", ""/testimonianze"", ""/contatti"", ""/faq"", ""/domande-e-risposte"", ""/informazioni/listino-prezzi"", ""/informazioni/garanzie"", ""/informazioni/pagamento-flessibile"", ""/informazioni/tempi-del-trattamento"", ""/informazioni/prima-visita-gratuita"", ""/prestazioni/sedazione-cosciente"", ""/su-di-noi/impianti-di-nuova-generazione"", ""/su-di-noi/materiali-e-apparecchiature"", ""/su-di-noi/laboratorio-odontotecnico"", ""/su-di-noi/come-raggiungerci"", ""/su-di-noi/tutto-in-un-unico-luogo"", ""/su-di-noi/i-nostri-specialisti"", ""/prestazioni/corone-faccette-ponti-e-protesi"", ""/prestazioni/sbiancamento-dei-denti"", ""/prestazioni/premium-ponte-fisso-su-impianti"", ""/prestazioni/protesi-definitiva-ancorata-su-4-impianti"", ""/""]","[{""id"": ""e6e85a02-c3d6-08eb-5df3-a2c1c099f243"", ""name"": ""Brand Tablet"", ""isComboClass"": false}]","[{""id"": ""82b2ce1d-fc74-8408-a46c-893c2f6ef824"", ""name"": ""navigacija""}]",extracted,derived
39,,Exact original expression match only; no approximate color or unit equivalence asserted.,raw/published/resources/2ae2f8951fc8-dentvitalis33.shared.f8a4284a1.css,css-81154118db79,.teaser-grid,padding-left,0,False,"[""screen and (max-width: 767px)""]","[""/informazioni-per-pazienti"", ""/chi-siamo"", ""/prestazioni-dentali"", ""/""]","[{""id"": ""b47f39b8-b9d8-5e09-e67c-1a8e34eb5a1d"", ""name"": ""teaser-grid"", ""isComboClass"": false}]","[{""id"": ""48eb149b-bbbd-805c-69ed-1266a634337f"", ""name"": ""Section Tradizione""}, {""id"": ""1d728e57-fa68-61c7-a4b3-55aca79d3e43"", ""name"": ""Directory cards - Home layout""}, {""id"": ""32a193c4-2226-c41d-04a5-7c80a45fc9bd"", ""name"": ""Directory cards - Su di noi""}, {""id"": ""189b6a3e-5614-be7c-f080-f6f0e377e820"", ""name"": ""Directory cards - Su di noi 2""}, {""id"": ""a48c8fee-76f0-7240-0500-30f49cec6908"", ""name"": ""Directory cards - Informazioni""}, {""id"": ""ddb95103-2171-39b2-bd7f-9df9bbf9b63c"", ""name"": ""Directory cards - Informazioni 2""}]",extracted,derived
39,,Exact original expression match only; no approximate color or unit equivalence asserted.,raw/published/resources/2ae2f8951fc8-dentvitalis33.shared.f8a4284a1.css,css-4ffd844a78b1,.teaser-copy-wrap,padding-left,0,False,"[""screen and (max-width: 767px)""]","[""/informazioni-per-pazienti"", ""/chi-siamo"", ""/prestazioni-dentali"", ""/""]","[{""id"": ""b47f39b8-b9d8-5e09-e67c-1a8e34eb5a20"", ""name"": ""teaser-copy-wrap"", ""isComboClass"": false}]","[{""id"": ""48eb149b-bbbd-805c-69ed-1266a634337f"", ""name"": ""Section Tradizione""}, {""id"": ""1d728e57-fa68-61c7-a4b3-55aca79d3e43"", ""name"": ""Directory cards - Home layout""}, {""id"": ""32a193c4-2226-c41d-04a5-7c80a45fc9bd"", ""name"": ""Directory cards - Su di noi""}, {""id"": ""189b6a3e-5614-be7c-f080-f6f0e377e820"", ""name"": ""Directory cards - Su di noi 2""}, {""id"": ""a48c8fee-76f0-7240-0500-30f49cec6908"", ""name"": ""Directory cards - Informazioni""}, {""id"": ""ddb95103-2171-39b2-bd7f-9df9bbf9b63c"", ""name"": ""Directory cards - Informazioni 2""}]",extracted,derived
39,,Exact original expression match only; no approximate color or unit equivalence asserted.,raw/published/resources/2ae2f8951fc8-dentvitalis33.shared.f8a4284a1.css,css-b75a90924f74,.home-2-fag-grid-cell,padding-left,0,False,"[""screen and (max-width: 767px)""]","[""/""]","[{""id"": ""571b4f22-06fa-4499-f6d0-cb8f5ffe0c73"", ""name"": ""Home 2 FAG Grid Cell"", ""isComboClass"": false}]","[{""id"": ""2218f1d9-b81b-56c5-3884-620b224831a9"", ""name"": ""Section FAQ""}]",extracted,derived
39,,Exact original expression match only; no approximate color or unit equivalence asserted.,raw/published/resources/2ae2f8951fc8-dentvitalis33.shared.f8a4284a1.css,css-a0bd5e7ae995,.dv-footer-contact-link,padding-left,0,False,"[""screen and (max-width: 767px)""]","[""/condizioni-di-utilizzo"", ""/informativa-sulla-privacy"", ""/informazioni-per-pazienti"", ""/chi-siamo"", ""/prestazioni-dentali"", ""/informazioni/trasporto"", ""/informazioni/alloggio"", ""/testimonianze"", ""/contatti"", ""/faq"", ""/domande-e-risposte"", ""/informazioni/listino-prezzi"", ""/informazioni/garanzie"", ""/informazioni/pagamento-flessibile"", ""/informazioni/tempi-del-trattamento"", ""/informazioni/prima-visita-gratuita"", ""/prestazioni/sedazione-cosciente"", ""/su-di-noi/impianti-di-nuova-generazione"", ""/su-di-noi/materiali-e-apparecchiature"", ""/su-di-noi/laboratorio-odontotecnico"", ""/su-di-noi/come-raggiungerci"", ""/su-di-noi/tutto-in-un-unico-luogo"", ""/su-di-noi/i-nostri-specialisti"", ""/prestazioni/corone-faccette-ponti-e-protesi"", ""/prestazioni/sbiancamento-dei-denti"", ""/prestazioni/premium-ponte-fisso-su-impianti"", ""/prestazioni/protesi-definitiva-ancorata-su-4-impianti"", ""/""]","[{""id"": ""396fcd3a-a60d-039d-cfba-a38a70f11caa"", ""name"": ""dv-footer-contact-link"", ""isComboClass"": false}]","[{""id"": ""cdb4010a-fc4d-930a-8493-bc7524d3344d"", ""name"": ""Footer""}]",extracted,derived
39,,Exact original expression match only; no approximate color or unit equivalence asserted.,raw/published/resources/2ae2f8951fc8-dentvitalis33.shared.f8a4284a1.css,css-0190481a672b,.brand-tablet,padding-left,0,False,"[""screen and (max-width: 479px)""]","[""/condizioni-di-utilizzo"", ""/informativa-sulla-privacy"", ""/informazioni-per-pazienti"", ""/chi-siamo"", ""/prestazioni-dentali"", ""/informazioni/trasporto"", ""/informazioni/alloggio"", ""/testimonianze"", ""/contatti"", ""/faq"", ""/domande-e-risposte"", ""/informazioni/listino-prezzi"", ""/informazioni/garanzie"", ""/informazioni/pagamento-flessibile"", ""/informazioni/tempi-del-trattamento"", ""/informazioni/prima-visita-gratuita"", ""/prestazioni/sedazione-cosciente"", ""/su-di-noi/impianti-di-nuova-generazione"", ""/su-di-noi/materiali-e-apparecchiature"", ""/su-di-noi/laboratorio-odontotecnico"", ""/su-di-noi/come-raggiungerci"", ""/su-di-noi/tutto-in-un-unico-luogo"", ""/su-di-noi/i-nostri-specialisti"", ""/prestazioni/corone-faccette-ponti-e-protesi"", ""/prestazioni/sbiancamento-dei-denti"", ""/prestazioni/premium-ponte-fisso-su-impianti"", ""/prestazioni/protesi-definitiva-ancorata-su-4-impianti"", ""/""]","[{""id"": ""e6e85a02-c3d6-08eb-5df3-a2c1c099f243"", ""name"": ""Brand Tablet"", ""isComboClass"": false}]","[{""id"": ""82b2ce1d-fc74-8408-a46c-893c2f6ef824"", ""name"": ""navigacija""}]",extracted,derived
39,,Exact original expression match only; no approximate color or unit equivalence asserted.,raw/published/resources/2ae2f8951fc8-dentvitalis33.shared.f8a4284a1.css,css-f3cbfbf1382e,.home-2-fag-grid-cell,padding-left,0,False,"[""screen and (max-width: 479px)""]","[""/""]","[{""id"": ""571b4f22-06fa-4499-f6d0-cb8f5ffe0c73"", ""name"": ""Home 2 FAG Grid Cell"", ""isComboClass"": false}]","[{""id"": ""2218f1d9-b81b-56c5-3884-620b224831a9"", ""name"": ""Section FAQ""}]",extracted,derived
39,,Exact original expression match only; no approximate color or unit equivalence asserted.,raw/published/resources/2ae2f8951fc8-dentvitalis33.shared.f8a4284a1.css,css-4e041f434b4c,.home-2-faq-button-block-wrap,padding-left,0,False,"[""screen and (max-width: 479px)""]","[""/""]","[{""id"": ""571b4f22-06fa-4499-f6d0-cb8f5ffe0c84"", ""name"": ""Home 2 FAQ Button Block Wrap"", ""isComboClass"": false}]","[{""id"": ""2218f1d9-b81b-56c5-3884-620b224831a9"", ""name"": ""Section FAQ""}]",extracted,derived
39,,Exact original expression match only; no approximate color or unit equivalence asserted.,raw/published/resources/2ae2f8951fc8-dentvitalis33.shared.f8a4284a1.css,css-652e90ec4c11,.cijen-crta,padding-left,0,False,"[""screen and (max-width: 479px)""]","[""/informazioni/listino-prezzi""]","[{""id"": ""db161970-9533-e7e8-8c08-8f3e28d079a1"", ""name"": ""cijen-crta"", ""isComboClass"": false}]",[],extracted,derived
3,,Exact original expression match only; no approximate color or unit equivalence asserted.,raw/published/inline/695e1eeeb10c5fb8eeaba87c-style-28.css,css-bd0a02f54779,#dv-inquiry-modal [data-dv-privacy] .w-checkbox-input,float,none,True,[],[],[],[],extracted,derived
3,,Exact original expression match only; no approximate color or unit equivalence asserted.,raw/published/inline/695e1eeeb10c5fb8eeaba87c-style-28.css,css-bf267267d7a4,.section-contatti .dv-native-form [data-dv-privacy] .w-checkbox-input,float,none,True,[],[],[],[],extracted,derived
3,,Exact original expression match only; no approximate color or unit equivalence asserted.,raw/published/resources/2ae2f8951fc8-dentvitalis33.shared.f8a4284a1.css,css-75a0b70dfa4a,.w-lightbox-image,float,none,False,[],[],[],[],extracted,derived
2,,Exact original expression match only; no approximate color or unit equivalence asserted.,raw/published/inline/695e1eeeb10c5fb8eeaba87c-style-28.css,css-bd0a02f54779,#dv-inquiry-modal [data-dv-privacy] .w-checkbox-input,margin,2px 10px 0 0,True,[],[],[],[],extracted,derived
2,,Exact original expression match only; no approximate color or unit equivalence asserted.,raw/published/inline/695e1eeeb10c5fb8eeaba87c-style-28.css,css-bf267267d7a4,.section-contatti .dv-native-form [data-dv-privacy] .w-checkbox-input,margin,2px 10px 0 0,True,[],[],[],[],extracted,derived
2,,Exact original expression match only; no approximate color or unit equivalence asserted.,raw/published/inline/695e1eeeb10c5fb8eeaba87c-style-28.css,css-bd0a02f54779,#dv-inquiry-modal [data-dv-privacy] .w-checkbox-input,appearance,none,False,[],[],[],[],extracted,derived
2,,Exact original expression match only; no approximate color or unit equivalence asserted.,raw/published/inline/695e1eeeb10c5fb8eeaba87c-style-28.css,css-bf267267d7a4,.section-contatti .dv-native-form [data-dv-privacy] .w-checkbox-input,appearance,none,False,[],[],[],[],extracted,derived
3,,Exact original expression match only; no approximate color or unit equivalence asserted.,raw/published/inline/695e1eeeb10c5fb8eeaba87c-style-28.css,css-bd0a02f54779,#dv-inquiry-modal [data-dv-privacy] .w-checkbox-input,border-radius,2px,False,[],[],[],[],extracted,derived
3,,Exact original expression match only; no approximate color or unit equivalence asserted.,raw/published/inline/695e1eeeb10c5fb8eeaba87c-style-28.css,css-bf267267d7a4,.section-contatti .dv-native-form [data-dv-privacy] .w-checkbox-input,border-radius,2px,False,[],[],[],[],extracted,derived
3,,Exact original expression match only; no approximate color or unit equivalence asserted.,raw/published/resources/2ae2f8951fc8-dentvitalis33.shared.f8a4284a1.css,css-89612c135f1b,.w-checkbox-input--inputType-custom,border-radius,2px,False,[],[],[],[],extracted,derived
4,,Exact original expression match only; no approximate color or unit equivalence asserted.,raw/published/inline/695e1eeeb10c5fb8eeaba87c-style-28.css,css-bd0a02f54779,#dv-inquiry-modal [data-dv-privacy] .w-checkbox-input,background-color,#ffffff,False,[],[],[],[],extracted,derived
4,,Exact original expression match only; no approximate color or unit equivalence asserted.,raw/published/inline/695e1eeeb10c5fb8eeaba87c-style-28.css,css-ee2b5ed7e919,#dv-inquiry-modal [data-dv-privacy] .w-checkbox-input:checked,background-color,#ffffff,False,[],[],[],[],extracted,derived
4,,Exact original expression match only; no approximate color or unit equivalence asserted.,raw/published/inline/695e1eeeb10c5fb8eeaba87c-style-28.css,css-bf267267d7a4,.section-contatti .dv-native-form [data-dv-privacy] .w-checkbox-input,background-color,#ffffff,False,[],[],[],[],extracted,derived
4,,Exact original expression match only; no approximate color or unit equivalence asserted.,raw/published/inline/695e1eeeb10c5fb8eeaba87c-style-28.css,css-27d69633e9b9,.section-contatti .dv-native-form [data-dv-privacy] .w-checkbox-input:checked,background-color,#ffffff,False,[],[],[],[],extracted,derived
3,,Exact original expression match only; no approximate color or unit equivalence asserted.,raw/published/inline/695e1eeeb10c5fb8eeaba87c-style-28.css,css-bd0a02f54779,#dv-inquiry-modal [data-dv-privacy] .w-checkbox-input,background-position,center,False,[],[],[],[],extracted,derived
3,,Exact original expression match only; no approximate color or unit equivalence asserted.,raw/published/inline/695e1eeeb10c5fb8eeaba87c-style-28.css,css-bf267267d7a4,.section-contatti .dv-native-form [data-dv-privacy] .w-checkbox-input,background-position,center,False,[],[],[],[],extracted,derived
3,,Exact original expression match only; no approximate color or unit equivalence asserted.,raw/published/resources/2ae2f8951fc8-dentvitalis33.shared.f8a4284a1.css,css-5794509304e7,.w-lightbox-control,background-position,center,False,[],[],[],[],extracted,derived
5,,Exact original expression match only; no approximate color or unit equivalence asserted.,raw/published/inline/695e1eeeb10c5fb8eeaba87c-style-28.css,css-bd0a02f54779,#dv-inquiry-modal [data-dv-privacy] .w-checkbox-input,background-repeat,no-repeat,False,[],[],[],[],extracted,derived
5,,Exact original expression match only; no approximate color or unit equivalence asserted.,raw/published/inline/695e1eeeb10c5fb8eeaba87c-style-28.css,css-bf267267d7a4,.section-contatti .dv-native-form [data-dv-privacy] .w-checkbox-input,background-repeat,no-repeat,False,[],[],[],[],extracted,derived
5,,Exact original expression match only; no approximate color or unit equivalence asserted.,raw/published/inline/695e1eeeb10c5fb8eeaba87c-style-32.css,css-e02fbf464dc7,".dv-language-switcher-link::before,
.dv-language-mobile-adjacent-link::before",background-repeat,no-repeat,False,[],"[""/"", ""/prestazioni/protesi-definitiva-ancorata-su-4-impianti"", ""/prestazioni/premium-ponte-fisso-su-impianti"", ""/prestazioni/sbiancamento-dei-denti"", ""/prestazioni/corone-faccette-ponti-e-protesi"", ""/su-di-noi/i-nostri-specialisti"", ""/su-di-noi/tutto-in-un-unico-luogo"", ""/su-di-noi/come-raggiungerci"", ""/su-di-noi/laboratorio-odontotecnico"", ""/su-di-noi/materiali-e-apparecchiature"", ""/su-di-noi/impianti-di-nuova-generazione"", ""/prestazioni/sedazione-cosciente"", ""/informazioni/prima-visita-gratuita"", ""/informazioni/tempi-del-trattamento"", ""/informazioni/pagamento-flessibile"", ""/informazioni/garanzie"", ""/informazioni/listino-prezzi"", ""/domande-e-risposte"", ""/faq"", ""/contatti"", ""/testimonianze"", ""/informazioni/alloggio"", ""/informazioni/trasporto"", ""/chi-siamo"", ""/prestazioni-dentali"", ""/informazioni-per-pazienti"", ""/condizioni-di-utilizzo"", ""/informativa-sulla-privacy""]",[],[],extracted,derived
5,,Exact original expression match only; no approximate color or unit equivalence asserted.,raw/published/resources/2ae2f8951fc8-dentvitalis33.shared.f8a4284a1.css,css-5794509304e7,.w-lightbox-control,background-repeat,no-repeat,False,[],[],[],[],extracted,derived
5,,Exact original expression match only; no approximate color or unit equivalence asserted.,raw/published/resources/2ae2f8951fc8-dentvitalis33.shared.f8a4284a1.css,css-38cc575a03f6,.w-checkbox-input--inputType-custom.w--redirected-checked,background-repeat,no-repeat,False,[],[],[],[],extracted,derived
2,,Exact original expression match only; no approximate color or unit equivalence asserted.,raw/published/inline/695e1eeeb10c5fb8eeaba87c-style-28.css,css-bd0a02f54779,#dv-inquiry-modal [data-dv-privacy] .w-checkbox-input,background-size,13px 13px,False,[],[],[],[],extracted,derived
2,,Exact original expression match only; no approximate color or unit equivalence asserted.,raw/published/inline/695e1eeeb10c5fb8eeaba87c-style-28.css,css-bf267267d7a4,.section-contatti .dv-native-form [data-dv-privacy] .w-checkbox-input,background-size,13px 13px,False,[],[],[],[],extracted,derived
2,,Exact original expression match only; no approximate color or unit equivalence asserted.,raw/published/inline/695e1eeeb10c5fb8eeaba87c-style-28.css,css-ee2b5ed7e919,#dv-inquiry-modal [data-dv-privacy] .w-checkbox-input:checked,border-color,#ffffff,False,[],[],[],[],extracted,derived
2,,Exact original expression match only; no approximate color or unit equivalence asserted.,raw/published/inline/695e1eeeb10c5fb8eeaba87c-style-28.css,css-27d69633e9b9,.section-contatti .dv-native-form [data-dv-privacy] .w-checkbox-input:checked,border-color,#ffffff,False,[],[],[],[],extracted,derived
3,,Exact original expression match only; no approximate color or unit equivalence asserted.,raw/published/inline/695e1eeeb10c5fb8eeaba87c-style-31.css,css-701fbc5c2510,.dv-language-mobile-adjacent,flex,0 0 auto,False,"[""screen and (max-width: 991px)""]","[""/"", ""/prestazioni/protesi-definitiva-ancorata-su-4-impianti"", ""/prestazioni/premium-ponte-fisso-su-impianti"", ""/prestazioni/sbiancamento-dei-denti"", ""/prestazioni/corone-faccette-ponti-e-protesi"", ""/su-di-noi/i-nostri-specialisti"", ""/su-di-noi/tutto-in-un-unico-luogo"", ""/su-di-noi/come-raggiungerci"", ""/su-di-noi/laboratorio-odontotecnico"", ""/su-di-noi/materiali-e-apparecchiature"", ""/su-di-noi/impianti-di-nuova-generazione"", ""/prestazioni/sedazione-cosciente"", ""/informazioni/prima-visita-gratuita"", ""/informazioni/tempi-del-trattamento"", ""/informazioni/pagamento-flessibile"", ""/informazioni/garanzie"", ""/informazioni/listino-prezzi"", ""/domande-e-risposte"", ""/faq"", ""/contatti"", ""/testimonianze"", ""/informazioni/alloggio"", ""/informazioni/trasporto"", ""/chi-siamo"", ""/prestazioni-dentali"", ""/informazioni-per-pazienti"", ""/condizioni-di-utilizzo"", ""/informativa-sulla-privacy""]","[{""id"": ""9b87e518-b282-b456-a2ea-fa8648a3ff29"", ""name"": ""dv-language-mobile-adjacent"", ""isComboClass"": false}]","[{""id"": ""82b2ce1d-fc74-8408-a46c-893c2f6ef824"", ""name"": ""navigacija""}]",extracted,derived
3,,Exact original expression match only; no approximate color or unit equivalence asserted.,raw/published/inline/695e1eeeb10c5fb8eeaba87c-style-32.css,css-9ef2e0eddb78,.dv-language-switcher,flex,0 0 auto,False,[],"[""/"", ""/prestazioni/protesi-definitiva-ancorata-su-4-impianti"", ""/prestazioni/premium-ponte-fisso-su-impianti"", ""/prestazioni/sbiancamento-dei-denti"", ""/prestazioni/corone-faccette-ponti-e-protesi"", ""/su-di-noi/i-nostri-specialisti"", ""/su-di-noi/tutto-in-un-unico-luogo"", ""/su-di-noi/come-raggiungerci"", ""/su-di-noi/laboratorio-odontotecnico"", ""/su-di-noi/materiali-e-apparecchiature"", ""/su-di-noi/impianti-di-nuova-generazione"", ""/prestazioni/sedazione-cosciente"", ""/informazioni/prima-visita-gratuita"", ""/informazioni/tempi-del-trattamento"", ""/informazioni/pagamento-flessibile"", ""/informazioni/garanzie"", ""/informazioni/listino-prezzi"", ""/domande-e-risposte"", ""/faq"", ""/contatti"", ""/testimonianze"", ""/informazioni/alloggio"", ""/informazioni/trasporto"", ""/chi-siamo"", ""/prestazioni-dentali"", ""/informazioni-per-pazienti"", ""/condizioni-di-utilizzo"", ""/informativa-sulla-privacy""]","[{""id"": ""72f9a364-eaa5-0a68-7f7e-f429806c9052"", ""name"": ""dv-language-switcher"", ""isComboClass"": false}]","[{""id"": ""114e4711-0fe3-9df0-602e-50b9eb2bc92b"", ""name"": ""Izbornik jezika""}]",extracted,derived
